X,state,county_name,county.FIPS,date,female,above_65,population,driving_alone_to_work,smoking,flu_vac,some_college,social_association,traffic,black,hispanic,Rural.urban_Continuum_Code_2013,PCTPOVALL_2018,population.density,cases_1,cases_2,cases_3,cases_4,cases_5,cases_6,cases_7,cases_8,cases_9,cases_10,deaths_1,deaths_2,deaths_3,deaths_4,deaths_5,deaths_6,deaths_7,deaths_8,deaths_9,deaths_10,deaths_11,cumulative_dose,non_metro
2222,PA,Washington County,42125,2020/7/1,0.508767953,0.205535675,206865,0.824806011,0.161993097,0.45,0.695200481,14.37544019,61.35001249,0.03189355,0.017502146,1,9,241.3855471,11.60176927,6.284291688,1.933628212,4.350663476,2.417035265,0.966814106,4.350663476,3.38384937,5.800884635,23.20353854,0,0,0.966814106,0,0.483407053,0,0.483407053,0,0,0,-0.058448399,-0.139687167,0
1153,MD,Calvert County,24009,2020/7/1,0.504222688,0.148766888,92525,0.817290941,0.144829161,0.53,0.707385675,6.447946493,69.83358389,0.127452366,0.041498647,1,5.4,434.0839784,25.93893542,36.74682518,41.06998109,38.90840313,67.00891651,45.39313699,14.05025669,15.13104566,22.6965685,17.29262362,4.323155904,4.323155904,0,2.161577952,3.242366928,2.161577952,3.242366928,0,2.161577952,3.242366928,-0.135580459,-0.25517321,0
2757,VA,James City County,51095,2020/7/1,0.516721861,0.252640811,76523,0.826392223,0.124559483,0.56,0.75331968,8.076902706,136.4125832,0.131379504,0.058575599,1,7,537.2297108,16.98835644,16.98835644,7.840779896,18.29515309,13.06796649,11.76116984,14.37476314,20.90874639,15.68155979,16.98835644,11.76116984,1.306796649,2.613593299,0,1.306796649,0,0,0,0,0,-0.079786228,-0.202078876,0
1181,MA,Hampshire County,25015,2020/7/1,0.533048248,0.172340492,160830,0.70988732,0.133861569,0.58,0.767755833,9.392340299,66.17430279,0.029060147,0.05777943,2,11.1,305.0297766,69.01697445,74.61294535,77.72181807,53.47261083,37.30647267,32.33227632,13.05726544,11.81371635,12.43549089,8.083069079,10.57016726,6.217745446,13.05726544,9.326618168,4.974196356,5.595970901,6.83951999,1.865323634,2.487098178,1.865323634,-0.082999233,-0.208054617,0
2168,PA,Bucks County,42017,2020/7/1,0.509077595,0.186343413,628270,0.819657382,0.143697683,0.57,0.736018338,7.766483486,260.5426623,0.039887296,0.055072072,1,5.7,1039.648525,111.0987314,120.0120967,95.34117497,77.67361166,60.16521559,32.78845083,28.33176819,25.62592516,20.37340634,25.7850924,10.98253935,14.32505133,14.48421857,10.82337212,7.003358429,6.685023955,4.138348162,2.069174081,1.59167237,1.750839607,-0.179731394,-0.307219772,0
1200,MI,Calhoun County,26025,2020/7/1,0.510606973,0.178359247,134159,0.825460187,0.18792894,0.5,0.591141929,11.63068114,215.9081476,0.107631221,0.05344011,3,17.3,189.9650256,40.99613146,30.56075254,17.889221,26.8338315,32.05152096,18.63460521,70.06611558,15.65306837,14.16229996,19.37998942,4.47230525,3.726921041,0.745384208,0.745384208,2.236152625,0.745384208,2.981536833,0.745384208,2.981536833,1.490768417,0.036504908,-0.120074576,0
2784,VA,Pulaski County,51155,2020/7/1,0.500499031,0.229378266,34027,0.866045046,0.164652403,0.5,0.592071281,18.13714018,121.5734978,0.050020548,0.018082546,3,14.6,106.3809167,2.938842684,0,0,2.938842684,2.938842684,23.51074147,26.44958415,5.877685368,17.6330561,26.44958415,0,0,0,0,0,0,2.938842684,0,0,2.938842684,0.126149819,-0.023426627,0
2972,WI,Marathon County,55073,2020/7/1,0.497267921,0.177068258,135692,0.829298546,0.151532788,0.53,0.691837048,13.6297999,202.4345376,0.007982101,0.02816995,3,7.5,87.82767414,0,1.473926245,4.421778734,5.895704979,6.632668101,5.895704979,10.31748371,13.2653362,24.31978304,31.68941426,0,0,0,0,0,0,0,0,0,0,0.029156633,-0.113570487,0
2056,OK,Canadian County,40017,2020/7/1,0.503541091,0.129943855,148306,0.853089272,0.145209995,0.5,0.66335638,6.860769264,49.53418279,0.031312523,0.093362964,1,7.3,165.4037897,10.78850485,7.417097083,6.068533977,4.719970871,6.74281553,3.371407765,6.068533977,9.439941742,29.66838833,44.5025825,0,0,0,0,0,0,0,0,0,0,-0.019636573,-0.084363306,0
1220,MI,Ingham County,26065,2020/7/1,0.512969068,0.134794268,292406,0.759772784,0.177511051,0.48,0.775637128,14.09440841,556.1801407,0.114936718,0.078791398,2,18.1,525.7965907,33.8570344,31.80509292,27.35921972,21.54538553,17.78349281,13.33761961,23.597327,5.471843943,11.62766838,48.90460524,1.367960986,1.025970739,1.367960986,2.051941479,0.683980493,0.341990246,0.341990246,0.683980493,0,0,0.026123083,-0.207253484,0
1228,MI,Kent County,26081,2020/7/1,0.506970171,0.136582919,656955,0.812071539,0.150520055,0.5,0.707372718,12.45771623,614.5355194,0.09655453,0.107224688,2,11.3,775.6715272,83.87180248,114.9241577,72.75993028,81.7407585,78.69640995,55.40714356,69.41114688,39.57653112,21.31043983,39.42431369,1.522174274,0.761087137,0.456652282,2.131043983,1.826609128,3.196565975,2.283261411,1.826609128,1.217739419,1.217739419,-0.041134673,-0.210752978,0
2206,PA,Montour County,42093,2020/7/1,0.516776316,0.210416667,18230,0.812427545,0.161130486,0.54,0.655225864,16.41856392,153.9465742,0.016173246,0.02933114,3,10.1,139.9723587,0,10.97092704,0,5.485463522,0,16.45639057,0,65.82556226,16.45639057,27.42731761,0,0,0,0,0,0,0,0,0,0,0.084737298,-0.052700072,0
1487,MO,Jefferson County,29099,2020/7/1,0.503581505,0.149928459,225081,0.871515431,0.188276909,0.52,0.67088913,7.37232474,187.656916,0.01113008,0.020379145,1,8.7,342.7820843,11.99568155,13.32853506,13.32853506,9.329974542,3.109991514,11.55139705,19.54851809,11.10711255,14.66138857,31.09991514,0,3.109991514,0.888569004,0.888569004,0.888569004,0.444284502,0.888569004,0.444284502,0.444284502,0,-0.044468033,-0.083612998,0
2061,OK,Cleveland County,40027,2020/7/1,0.501457384,0.133699484,284014,0.835981302,0.155001384,0.52,0.705036345,7.902989905,84.47596917,0.050772361,0.089598074,1,11.9,527.1525883,28.51972086,11.26705022,7.041906385,4.225143831,7.746097023,4.57723915,7.394001704,9.858668939,46.47658214,66.54601534,1.408381277,0.704190638,1.056285958,1.408381277,0.352095319,0,0,1.056285958,0,0,0.030059551,-0.089883291,0
2900,WV,Kanawha County,54039,2020/7/1,0.518348166,0.206545713,178124,0.818565401,0.207555551,0.47,0.596202978,17.94940341,124.1520901,0.075564964,0.011110865,3,17.1,197.5665214,12.91235319,6.736879926,10.10531989,9.543913229,5.052659945,9.543913229,7.298286587,2.807033303,12.91235319,21.89485976,1.684219982,3.368439963,1.122813321,2.245626642,1.122813321,0,0.561406661,0.561406661,0,0,-0.001831832,-0.087665232,0
2202,PA,Mercer County,42085,2020/7/1,0.505506717,0.216754154,109424,0.815584953,0.192528176,0.44,0.570643375,16.10738255,73.32006697,0.057244563,0.01556698,2,15.3,162.6929139,5.483257786,0.913876298,8.224886679,17.36364966,10.05263927,1.827752595,3.655505191,3.655505191,3.655505191,15.53589706,0,0,0.913876298,1.827752595,0,0.913876298,0.913876298,0,0,0,0.080173498,-0.067562275,0
1271,MN,Anoka County,27003,2020/7/1,0.499803569,0.140503599,356921,0.825680955,0.145206919,0.48,0.730518171,6.801888591,156.5574936,0.066755603,0.047400746,1,5.6,843.7649228,20.45270522,36.70279978,76.20734,83.49186515,95.53934904,61.35811566,52.39254625,40.34506235,42.02610662,46.50889132,0.840522132,3.362088529,3.362088529,3.642262574,3.922436618,3.922436618,3.922436618,1.681044265,3.642262574,1.120696176,-0.078077959,-0.198676111,0
2329,SD,Turner County,46125,2020/7/1,0.496557455,0.207264957,8384,0.767553319,0.137939336,0.39,0.703056769,21.64762478,7.650756674,0.00534188,0.027777778,3,9.4,13.58700937,107.3473282,23.85496183,11.92748092,11.92748092,47.70992366,11.92748092,11.92748092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20524791,-0.125402514,0
2426,TN,Williamson County,47187,2020/7/1,0.509344968,0.131532954,238412,0.808728712,0.152562019,0.56,0.871367865,12.41950525,123.1275176,0.043373941,0.048690496,1,3.8,409.2207346,17.19712095,13.42214318,5.872187642,14.6804691,17.61656292,12.58325923,32.716474,30.61926413,37.7497777,87.24393067,0.419441974,0.838883949,0.419441974,0,0,0,0.419441974,0.419441974,0.419441974,0.419441974,-0.104121402,-0.240929206,0
1299,MN,Isanti County,27059,2020/7/1,0.494320172,0.160736626,40596,0.828228413,0.147654295,0.5,0.643583684,11.11616391,59.04752313,0.007906721,0.021368163,1,7.6,93.15495996,0,0,4.926593753,27.09626564,22.16967189,17.24307814,14.77978126,22.16967189,14.77978126,12.31648438,0,0,0,0,0,0,0,0,0,0,-0.039061173,-0.097672277,0
1348,MN,Wabasha County,27157,2020/7/1,0.498960499,0.218202818,21627,0.761672976,0.140451027,0.5,0.6669569,18.51166235,178.6805172,0.006329406,0.028644029,3,7.4,41.35339784,0,9.247699635,13.87154945,13.87154945,0,9.247699635,9.247699635,4.623849817,32.36694872,9.247699635,0,0,0,0,0,0,0,0,0,0,0.071632699,-0.082067438,0
2983,WI,Pierce County,55093,2020/7/1,0.501844672,0.146022794,42754,0.824244514,0.150238478,0.55,0.703828218,11.69423164,130.5587817,0.007590177,0.021290095,1,8.5,74.5167756,4.677924873,2.338962436,7.016887309,18.71169949,49.11821116,7.016887309,11.69481218,16.37273705,0,25.7285868,0,0,0,0,0,0,0,0,0,0,-0.018368567,-0.118905431,0
1859,NC,Haywood County,37087,2020/7/1,0.516612609,0.246050572,62317,0.834868421,0.181812812,0.49,0.656273592,15.87977212,136.4841381,0.012328347,0.040631909,2,13.1,112.548538,1.604698557,11.2328899,6.41879423,14.44228702,22.4657798,12.83758846,19.25638269,8.023492787,9.628191344,28.88457403,0,0,0,0,0,0,0,0,0,0,0.188730639,0.003517295,0
2746,VA,Giles County,51071,2020/7/1,0.50742104,0.21853479,16720,0.860027285,0.157479684,0.3,0.585953878,11.8786007,93.10574328,0.015020185,0.018879126,3,12.4,46.9953342,0,0,23.92344498,0,0,0,0,5.980861244,5.980861244,41.86602871,0,0,0,0,0,0,0,0,0,0,0.083209296,-0.066210545,0
2455,TX,Callahan County,48059,2020/7/1,0.504787766,0.205016436,13943,0.836843984,0.154521113,0.4,0.576152305,13.6239782,89.55962732,0.014649135,0.099113906,3,12,15.50307437,0,7.172057663,28.68823065,14.34411533,0,7.172057663,7.172057663,21.51617299,0,21.51617299,0,0,7.172057663,0,0,0,0,7.172057663,0,0,-0.063146225,-0.075462092,0
2787,VA,Roanoke County,51161,2020/7/1,0.518097648,0.214205989,94186,0.860444484,0.149945198,0.55,0.739104395,11.94921583,135.6163522,0.060091631,0.031454296,2,6.7,375.961999,18.04939163,16.98766271,23.35803623,7.432102436,8.493831355,12.74074703,16.98766271,12.74074703,45.65434353,60.5185484,0,0,0,3.185186758,4.246915677,0,0,0,0,0,-0.010007031,-0.128789185,0
1340,MN,Sherburne County,27141,2020/7/1,0.487681703,0.1133325,97238,0.842449752,0.151454505,0.48,0.724898746,8.565084065,53.19920759,0.027541755,0.026781624,1,6.5,224.6096276,3.0852136,46.27820399,54.50544026,42.16458586,60.67586746,32.90894506,11.31244987,10.28404533,9.255640799,15.426068,0,0,1.028404533,1.028404533,0,0,0,0,2.056809066,0,-0.062214705,-0.142089872,0
1361,MS,Benton County,28009,2020/7/1,0.504292105,0.187039052,8259,0.897498263,0.183302489,0.41,0.397294589,8.421559192,14.91208761,0.350622658,0.0276871,1,22.1,20.3113472,12.10800339,36.32401017,12.10800339,0,24.21600678,0,24.21600678,12.10800339,36.32401017,84.75602373,0,0,0,0,0,0,0,0,0,0,0.068941629,0.02280092,0
1374,MS,Forrest County,28035,2020/7/1,0.525414468,0.135774828,74897,0.80629768,0.187297598,0.49,0.695866044,13.91262869,163.864508,0.375166587,0.029079375,3,24,160.6163282,57.41217939,77.43968383,89.4561865,169.5662043,58.74734636,129.5111954,69.42868206,61.41768028,64.08801421,76.10451687,5.340667851,8.011001776,9.346168738,8.011001776,10.6813357,4.005500888,2.670333925,1.335166963,1.335166963,0,0.072775145,-0.061267541,0
2395,TN,Montgomery County,47125,2020/7/1,0.502092741,0.09227968,208993,0.86478458,0.224780123,0.47,0.700255923,6.693908543,123.3217979,0.198455936,0.102636562,2,12,387.6126711,7.655758805,5.263334179,14.83303269,15.79000254,16.74697239,10.04818343,15.31151761,18.18242716,22.01030657,37.8003091,0,0,0,0,0.478484925,0,0,0.956969851,0,0.956969851,0.04927295,-0.096352944,0
1894,NC,Rockingham County,37157,2020/7/1,0.518160767,0.204565002,91010,0.840128477,0.176739895,0.53,0.536917668,15.1733389,43.08513443,0.185621347,0.062421436,2,17.9,160.9229953,5.493901769,3.296341061,16.48170531,4.395121415,28.5682892,27.46950885,20.87682672,23.07438743,36.25975168,58.23535875,0,0,0,0,0,0,0,0,0,0,0.011906906,-0.080377414,0
1439,MO,Andrew County,29003,2020/7/1,0.503265747,0.184756063,17712,0.877358491,0.182337232,0.49,0.631776168,7.974935916,22.27323476,0.010336798,0.026466746,3,8.2,40.93367229,5.645889792,22.58355917,11.29177958,50.81300813,39.52122855,33.87533875,16.93766938,11.29177958,39.52122855,45.16711834,0,0,0,0,0,0,0,0,0,0,-0.053497387,-0.032969103,0
1444,MO,Bates County,29013,2020/7/1,0.50557598,0.193872549,16172,0.748428514,0.199353647,0.3,0.50109529,11.63217828,18.66180474,0.01127451,0.021507353,1,14.2,19.32854462,0,0,0,6.183527084,0,12.36705417,18.55058125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046333142,-0.003653955,0
1446,MO,Bollinger County,29017,2020/7/1,0.497082751,0.205604405,12133,0.685732113,0.206704198,0.39,0.443005181,7.313505607,20.36359486,0.005505793,0.013887748,3,15.6,19.63554563,8.24198467,0,0,0,16.48396934,0,8.24198467,24.72595401,16.48396934,0,0,0,0,0,0,0,0,0,0,0,-0.061363597,-0.067488511,0
1447,MO,Boone County,29019,2020/7/1,0.515307908,0.122541041,180463,0.784868889,0.185209992,0.5,0.795325092,11.55544087,210.3749125,0.095136246,0.03531013,3,16.8,263.2920442,2.216520838,0,1.662390629,2.770651048,9.420213562,17.1780365,22.16520838,12.19086461,28.26064069,48.76345844,0,0,0,0,0,0,0,0.55413021,0,0,0.151937019,-0.055042724,0
1448,MO,Buchanan County,29021,2020/7/1,0.495263687,0.161170135,87364,0.82943564,0.218268767,0.53,0.571727573,12.46280806,176.9492138,0.056666403,0.068860011,3,15.6,214.1117075,35.48372327,318.2088732,121.3314409,83.55844513,123.6207133,92.715535,51.50863056,37.77299574,25.18199716,60.66572043,0,1.144636235,0,0,0,0,0,0,1.144636235,0,0.043160847,-0.056322718,0
1451,MO,Callaway County,29027,2020/7/1,0.488761166,0.162712469,44743,0.830110428,0.181710428,0.51,0.532519601,9.548765322,68.98106046,0.043707813,0.022009847,3,11.7,53.61139735,0,4.469972957,0,0,6.704959435,6.704959435,11.17493239,13.40991887,4.469972957,6.704959435,0,0,0,0,0,0,0,0,0,0,0.181963115,0.093118924,0
1463,MO,Cole County,29051,2020/7/1,0.49483046,0.165815928,76745,0.865235427,0.181544757,0.58,0.661445249,23.72633884,178.9173467,0.121503724,0.029428616,3,8.9,194.9079365,5.212065933,5.212065933,1.303016483,1.303016483,5.212065933,1.303016483,0,0,5.212065933,19.54524725,0,0,0,0,0,0,0,0,0,1.303016483,0.070652093,-0.085398825,0
1467,MO,Dallas County,29059,2020/7/1,0.501014199,0.202720439,16878,0.756001315,0.204100619,0.25,0.378573491,4.198404606,28.15624716,0.003221573,0.02201408,2,16.6,31.21105091,0,0,0,0,0,5.924872615,11.84974523,5.924872615,23.69949046,17.77461785,0,0,0,0,0,0,0,0,0,5.924872615,0.123020171,0.003498148,0
1497,MO,McDonald County,29119,2020/7/1,0.495320218,0.152829535,22837,0.791729648,0.230423737,0.34,0.334110892,7.446994919,27.91650906,0.020452379,0.116561227,2,17.9,42.33150441,0,0,4.378858869,35.03087096,17.51543548,21.89429435,30.65201209,214.5640846,1283.005649,1427.507991,0,0,0,0,0,0,0,0,0,4.378858869,0.083924253,-0.026948933,0
1473,MO,Franklin County,29071,2020/7/1,0.503038488,0.173608566,103967,0.84906496,0.18658497,0.52,0.654393271,14.51659731,120.3865655,0.009510948,0.018076589,1,9.2,112.6793688,6.732905634,18.27502958,4.80921831,4.80921831,4.80921831,0.961843662,11.54212394,14.42765493,22.12240422,15.38949859,0.961843662,6.732905634,0,0.961843662,1.923687324,0,1.923687324,0,0,0,0.071363221,-0.022593739,0
1476,MO,Greene County,29077,2020/7/1,0.514067066,0.164718094,293086,0.825131137,0.195064008,0.52,0.71076807,12.07708632,299.920977,0.032762064,0.038520432,2,15.5,434.0085888,0,2.729574255,4.094361382,2.729574255,2.729574255,19.10701978,7.5063292,9.894706673,11.94188736,17.05983909,0,0,0,0,0,0,0,0.341196782,0,0,0.049432302,-0.071981608,0
1486,MO,Jasper County,29097,2020/7/1,0.511563712,0.156362943,121328,0.834126189,0.191765551,0.49,0.585799943,13.22608283,110.4427106,0.02043337,0.082678471,3,16.6,190.0233363,0.824212053,0.824212053,1.648424107,0.824212053,2.47263616,1.648424107,21.42951339,60.16747989,106.3233549,113.7412634,0,0,0,0,0,0,0,0,0,0.824212053,0.058831134,-0.033526763,0
1491,MO,Lafayette County,29107,2020/7/1,0.503987975,0.188661881,32708,0.792124725,0.186672914,0.38,0.53320474,15.62452131,37.04097914,0.020553408,0.028836125,1,11,52.04716516,15.28677999,30.57355999,51.97505198,18.34413599,6.114711997,12.22942399,21.40149199,12.22942399,3.057355999,6.114711997,0,0,0,0,3.057355999,0,0,0,0,0,0.115776323,0.043339044,0
1546,MO,Warren County,29219,2020/7/1,0.500878684,0.175823226,35649,0.874467654,0.195276006,0.5,0.534892589,7.855002473,77.95793331,0.022240788,0.033706894,1,10.5,83.17545497,11.22051109,0,5.610255547,2.805127774,2.805127774,0,8.415383321,2.805127774,8.415383321,19.63589441,0,0,0,0,0,0,0,0,0,0,0.097873502,-0.019466198,0
1510,MO,Newton County,29145,2020/7/1,0.501235712,0.181117633,58236,0.810671126,0.201383502,0.4,0.556937657,11.66580889,85.64331682,0.009182027,0.05603611,3,16,93.21190198,1.717150903,0,5.15145271,8.585754516,0,5.15145271,24.04011265,91.00899787,327.9758225,152.8264304,1.717150903,0,0,0,0,0,0,0,1.717150903,0,0.010470456,-0.023528922,0
1521,MO,Polk County,29167,2020/7/1,0.50858669,0.180367069,32149,0.798428376,0.207425614,0.27,0.57945708,8.806693087,51.0433405,0.009068041,0.026117201,2,16.2,50.58692095,0,0,0,3.110516657,0,0,6.221033314,18.66309994,0,9.33154997,0,0,0,0,0,0,0,0,0,0,0.007366367,-0.102424904,0
1529,MO,St. Charles County,29183,2020/7/1,0.508434749,0.152258869,402022,0.860146932,0.161292248,0.55,0.780797525,6.498037947,262.2061629,0.049932111,0.033503515,1,5.7,717.3328099,23.87929019,20.1481511,14.92455637,5.223594729,9.452219033,10.94467467,15.91952679,16.66575461,10.19844685,28.3566571,1.989940849,2.736168667,1.989940849,0.746227818,0.248742606,1.492455637,0.746227818,0.994970425,1.243713031,0.497485212,-0.079368958,-0.180551773,0
1549,MO,Webster County,29225,2020/7/1,0.489503695,0.153775346,39592,0.804175146,0.22363147,0.44,0.556884901,8.276218803,58.20864864,0.010227825,0.020762484,2,14.1,66.81517483,7.577288341,5.051525561,2.52576278,2.52576278,0,2.52576278,0,0,7.577288341,17.68033946,0,0,0,0,0,0,0,0,0,2.52576278,0.085615715,-0.049122103,0
2951,WI,Douglas County,55031,2020/7/1,0.499467691,0.186053509,43150,0.792542844,0.178137395,0.49,0.713841222,12.24470936,202.0711258,0.01168765,0.015737826,2,11.7,33.08693852,2.317497103,0,4.634994206,4.634994206,11.58748552,2.317497103,2.317497103,0,0,9.269988413,0,0,0,0,0,0,0,0,0,0,0.215422344,-0.094161187,0
1577,MT,Missoula County,30063,2020/7/1,0.49900245,0.155786213,119600,0.724421389,0.169768986,0.5,0.774369124,11.40998459,244.4546994,0.004242746,0.033260096,3,12.7,46.11671075,0.836120401,0,0,0,0,0.836120401,0,0,7.525083612,14.21404682,0,0,0,0,0,0,0,0,0,0,0.103880567,-0.059835118,0
1605,NE,Cass County,31025,2020/7/1,0.496196338,0.174968462,26248,0.866712444,0.155877308,0.54,0.759500171,12.36046197,19.94238127,0.006078214,0.033563974,2,7.4,47.08583729,0,7.619628162,19.04907041,38.09814081,64.76683938,49.52758305,15.23925632,19.04907041,3.809814081,19.04907041,0,0,0,0,0,0,0,0,0,3.809814081,-0.022375884,-0.124039918,0
1968,OH,Butler County,39017,2020/7/1,0.50944092,0.146912218,383134,0.848175622,0.182402146,0.52,0.644282195,8.407688831,97.20089307,0.085190571,0.048645581,1,12.4,820.3100244,14.09428555,26.1005288,37.84576676,34.19169272,50.11301529,27.92756581,27.14454995,23.49047592,31.32063456,43.06587251,0.522010576,0.783015864,1.566031728,0.783015864,2.349047592,1.566031728,0.261005288,0.522010576,1.30502644,1.30502644,-0.054654618,-0.163699471,0
2676,UT,Davis County,49011,2020/7/1,0.495017244,0.100414258,355481,0.798235131,0.088437251,0.49,0.756340338,2.214954104,205.5179067,0.012066657,0.099294027,2,5.7,1189.775085,9.564505557,6.4701067,10.97105049,9.001887583,12.37759543,16.31592124,25.8804268,30.38137059,57.66834233,78.20389838,0,0,0,0,0,0,0.281308987,0.281308987,0,0.281308987,-0.068869873,-0.146422178,0
2685,UT,Morgan County,49029,2020/7/1,0.483271067,0.114736405,12124,0.836661762,0.083386157,0.44,0.845054096,0,11.61055409,0.003902034,0.03071814,2,4,19.90151018,16.49620587,0,8.248102936,0,0,16.49620587,8.248102936,24.74430881,8.248102936,16.49620587,0,0,0,0,0,0,0,0,0,0,0.107239253,0.109091793,0
2886,WV,Cabell County,54011,2020/7/1,0.511016476,0.188170428,91945,0.825022379,0.237360245,0.45,0.660134379,14.11150193,139.7683803,0.047981207,0.013676736,2,19.3,327.1831186,6.525640328,4.350426886,9.788460493,3.262820164,3.262820164,7.61324705,4.350426886,5.438033607,11.96367394,39.15384197,0,0,0,0,0,0,0,0,0,0,0.016650053,-0.137156578,0
2753,VA,Hanover County,51085,2020/7/1,0.510663098,0.177472748,107766,0.846736865,0.130102671,0.56,0.747479618,12.36747449,121.307818,0.091468589,0.031527709,1,5.2,230.0038417,15.77491973,30.62190301,27.83809365,50.10856857,46.39682275,48.25269566,18.5587291,25.05428428,28.7660301,16.70285619,6.495555184,4.639682275,3.71174582,2.783809365,0,4.639682275,0,0.927936455,0,0.927936455,-0.023237032,-0.115958172,0
2664,TX,Wilson County,48493,2020/7/1,0.49874562,0.159943453,51070,0.801206823,0.131702957,0.37,0.593281608,6.08469901,62.45357303,0.014475151,0.399988054,1,10.9,63.54123897,15.66477384,7.83238692,5.87429019,0,3.91619346,0,13.70667711,13.70667711,39.1619346,27.41335422,1.95809673,1.95809673,1.95809673,1.95809673,0,0,0,0,0,0,-0.132773771,-0.124617748,0
2850,WA,Cowlitz County,53015,2020/7/1,0.505096938,0.189251929,110593,0.800229971,0.178236682,0.45,0.587139959,9.540735198,232.0770961,0.009102003,0.091524677,3,12.2,97.00034207,6.329514526,18.08432722,6.329514526,1.808432722,3.616865444,0.904216361,11.75481269,20.7969763,32.55178899,24.41384174,0,0,0,0,0,0,0,0,0,0,0.052621407,-0.09292252,0
2623,TX,San Patricio County,48409,2020/7/1,0.49692793,0.149806407,66730,0.849933692,0.151414193,0.39,0.488725291,10.56311835,95.37873781,0.014590465,0.583887701,2,17.3,96.22899993,5.99430541,1.498576352,13.48718717,5.99430541,2.997152705,7.492881762,8.991458115,2.997152705,37.46440881,64.43878316,0,0,0,0,0,0,0,0,0,0,-0.002004318,-0.06546427,0
2000,OH,Jefferson County,39081,2020/7/1,0.514118023,0.215503216,65325,0.841068285,0.206997998,0.43,0.592872117,19.43971428,112.8309877,0.053309411,0.015189989,3,19,159.9808978,13.77726751,9.184845006,16.83888251,7.654037505,1.530807501,7.654037505,3.061615002,3.061615002,4.592422503,3.061615002,1.530807501,0,1.530807501,0,0,0,0,0,0,0,-0.03971967,-0.119238437,0
2224,PA,Westmoreland County,42129,2020/7/1,0.51082824,0.227180551,348899,0.842337305,0.186771996,0.48,0.699600508,14.74646014,73.59160595,0.024639843,0.012409765,1,9.2,339.5445477,26.08204667,7.452013333,4.299238462,4.012622564,2.579543077,2.292927179,3.439390769,8.885092821,15.47725846,26.94189436,1.719695385,0.286615897,0.286615897,0,1.719695385,0,0,0,0,0,-0.046349638,-0.162004329,0
1775,NY,Herkimer County,36043,2020/7/1,0.505264179,0.207251791,61319,0.798672093,0.178272969,0.49,0.599763174,10.92544987,391.8129938,0.0120971,0.022269662,2,13.5,43.44336047,14.67734307,8.154079486,29.35468615,17.93897487,17.93897487,9.784895383,24.46223846,6.523263589,14.67734307,35.87794974,0,0,0,0,0,0,0,0,0,0,-0.077127673,-0.146456543,0
2583,TX,Medina County,48325,2020/7/1,0.483984996,0.166709216,51584,0.812424927,0.132020876,0.37,0.57347182,6.391563137,75.49837325,0.024783488,0.523556097,1,12.3,38.92074606,7.754342432,1.938585608,23.2630273,50.40322581,17.44727047,11.63151365,277.2177419,9.69292804,56.21898263,7.754342432,0,0,0,0,0,0,0,0,0,0,-0.101598178,-0.113439288,0
2738,VA,Dinwiddie County,51053,2020/7/1,0.511339339,0.174594273,28544,0.885071268,0.17540486,0.49,0.54608595,7.799205899,58.30159417,0.318062323,0.038557258,1,12.5,56.66640197,24.5235426,28.02690583,17.51681614,35.03363229,35.03363229,122.617713,52.55044843,42.04035874,45.54372197,59.55717489,0,0,0,0,0,0,0,0,0,0,0.104959081,-0.021541456,0
1780,NY,Madison County,36053,2020/7/1,0.506561198,0.182993149,70941,0.805332282,0.151595842,0.48,0.648351648,9.018530261,170.9275396,0.016583092,0.023363232,2,10.8,108.3333333,25.37319745,131.0948535,47.92715073,9.867354562,63.43299361,18.32508704,15.50584288,11.27697664,16.91546496,8.457732482,0,0,0,0,1.40962208,0,0,0,0,0,-0.027319511,-0.170953441,0
2119,OK,Tulsa County,40143,2020/7/1,0.512047319,0.143929299,651552,0.82296699,0.1759729,0.52,0.649901782,11.62060204,152.0170853,0.103666173,0.130362761,2,14.1,1142.572556,10.43661903,22.86847404,10.59009872,12.12489563,21.33367713,14.73405039,26.70546633,70.14021905,113.4214921,139.9734787,0.920878149,0.920878149,0.306959383,0.153479692,1.074357841,1.534796916,0.920878149,0.306959383,0.613918766,0.153479692,-0.039690279,-0.119179021,0
1833,NC,Catawba County,37035,2020/7/1,0.511641832,0.178611048,159551,0.851759712,0.16024648,0.55,0.594884911,14.24285009,106.7479523,0.084801957,0.099261276,2,13,400.1580056,5.640829578,5.014070736,15.66897105,13.78869452,30.08442442,40.73932473,52.02098389,84.61244367,78.34485525,124.7250096,0,0,0.626758842,0,0.626758842,1.880276526,1.253517684,1.253517684,0,0,-0.016812602,-0.08815545,0
2036,OH,Summit County,39153,2020/7/1,0.51484911,0.179421979,541013,0.8535008,0.184839474,0.51,0.690047089,11.17828346,255.7633568,0.147527855,0.022420366,2,12,1310.752271,24.02899745,39.92510346,36.78284995,20.88674394,38.44639593,40.10994191,21.81093615,19.22319796,19.40803641,25.87738187,2.772576629,3.511930397,3.696768839,6.284507027,8.687406772,3.142253513,1.478707536,1.84838442,1.478707536,0.369676884,-0.02364326,-0.174415689,0
