X,state,county_name,county.FIPS,date,female,above_65,population,driving_alone_to_work,smoking,flu_vac,some_college,social_association,traffic,black,hispanic,Rural.urban_Continuum_Code_2013,PCTPOVALL_2018,population.density,cases_1,cases_2,cases_3,cases_4,cases_5,cases_6,cases_7,cases_8,cases_9,cases_10,deaths_1,deaths_2,deaths_3,deaths_4,deaths_5,deaths_6,deaths_7,deaths_8,deaths_9,deaths_10,daily_distance_diff,cumulative_dose,non_metro
834,IA,Union County,19175,2020/7/1,0.515252043,0.205841897,12241,0.808374135,0.161915787,0.56,0.611956137,11.24497992,565.3520463,0.011489603,0.031555951,6,13.4,28.89413431,0,0,8.169267217,0,40.84633608,16.33853443,16.33853443,0,32.67706887,89.86193938,0,0,0,0,0,0,0,0,0,0,0.206286803,-0.128961928,1
847,KS,Anderson County,20003,2020/7/1,0.503554202,0.212744351,7858,0.734723429,0.172192152,0.27,0.613880126,11.48985063,41.38970949,0.006219853,0.019421173,6,13.1,13.55645648,0,0,12.72588445,0,0,0,0,12.72588445,12.72588445,12.72588445,0,0,0,0,0,0,0,0,0,0,-0.121394125,-0.141911426,1
836,IA,Wapello County,19179,2020/7/1,0.501803721,0.180002841,34969,0.828237354,0.198535942,0.47,0.614884477,14.26777765,153.986287,0.037182218,0.109302656,5,14.7,80.97862585,8.579027138,240.2127599,471.8464926,391.7755727,337.4417341,245.9321113,154.4224885,60.05318997,40.03545998,28.59675713,0,0,0,5.719351426,5.719351426,22.8774057,25.73708141,14.29837856,2.859675713,8.579027138,0.019203847,-0.101191903,1
839,IA,Wayne County,19185,2020/7/1,0.508514295,0.221215435,6441,0.766630316,0.169338451,0.32,0.542513168,13.89746757,212.567543,0.004530542,0.016403687,9,13,12.25829781,0,15.52553951,0,0,0,0,15.52553951,46.57661854,0,46.57661854,0,0,0,0,0,0,0,0,0,0,-0.112916852,-0.086591558,1
846,KS,Allen County,20001,2020/7/1,0.507312761,0.207087753,12369,0.84111989,0.18646172,0.38,0.610044313,11.98178768,47.91949604,0.019768563,0.037528126,7,18.9,24.7231661,0,0,0,0,0,0,0,8.084727949,0,32.3389118,0,0,0,0,0,0,0,0,0,0,-0.000803734,-0.13029049,1
1315,MN,Martin County,27091,2020/7/1,0.504473086,0.235026535,19683,0.791679351,0.137448209,0.5,0.670935009,19.14357683,71.2784512,0.006317918,0.045489007,7,13.7,27.63108023,10.16105269,345.4757913,5.080526343,40.64421074,25.40263171,35.5636844,40.64421074,15.24157903,25.40263171,35.5636844,0,0,0,5.080526343,0,0,0,0,0,0,0.054411644,-0.107590214,1
849,KS,Barber County,20007,2020/7/1,0.485465116,0.229651163,4427,0.8125,0.166989194,0.24,0.572295248,28.34714348,27.16730214,0.008050089,0.042486583,9,12.8,3.903639105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144008463,-0.181781814,1
1639,NE,Kearney County,31099,2020/7/1,0.501222494,0.195751834,6495,0.801841949,0.149226634,0.33,0.682572614,18.37672282,30.0429331,0.002444988,0.064792176,7,9.2,12.58135751,0,15.39645881,30.79291763,61.58583526,15.39645881,0,15.39645881,0,15.39645881,0,0,0,0,0,0,0,0,0,0,0,0.071011439,-0.165425656,1
854,KS,Chase County,20017,2020/7/1,0.49106124,0.251426398,2648,0.720575023,0.151178321,0.37,0.638376384,0,18.41392198,0.012552301,0.050589578,9,10.3,3.425348615,0,0,75.52870091,0,37.76435045,0,0,0,37.76435045,0,0,0,0,0,0,0,0,0,0,0,-0.125533756,-0.120005914,1
857,KS,Cheyenne County,20023,2020/7/1,0.493233083,0.269548872,2657,0.764510779,0.157187973,0.36,0.62267658,22.36302646,14.24663082,0.003383459,0.062781955,9,12.4,2.605182912,0,75.27286413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093049144,-0.118754997,1
912,KS,Neosho County,20133,2020/7/1,0.504607862,0.19835747,16007,0.79644677,0.195771568,0.43,0.669442849,17.48360912,27.69997479,0.012663783,0.051470127,7,14.8,28.01021926,0,6.247266821,0,0,0,0,6.247266821,31.2363341,56.22540139,74.96720185,0,0,0,0,0,0,0,0,0,0,0.003429689,-0.118957478,1
945,KS,Wallace County,20199,2020/7/1,0.500998004,0.232867598,1518,0.730617608,0.145854325,0.25,0.821022727,32.80839895,35.64305927,0.005322688,0.089820359,9,13.1,1.661467739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172078402,-0.155289148,1
859,KS,Clay County,20027,2020/7/1,0.499687383,0.229836189,8002,0.822460159,0.144373405,0.38,0.730211817,26.38853983,46.62403304,0.008003001,0.025134425,6,10.7,12.40043391,12.49687578,0,0,12.49687578,0,0,12.49687578,12.49687578,0,0,12.49687578,0,0,0,0,0,0,0,12.49687578,0,0.086593703,-0.173325388,1
862,KS,Comanche County,20033,2020/7/1,0.51430206,0.255720824,1700,0.836649215,0.140368427,0.47,0.633027523,44.69273743,12.26047683,0.003432494,0.08180778,9,11.2,2.156539389,0,0,0,0,58.82352941,58.82352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141697,-0.192051976,1
1075,LA,Beauregard Parish,22011,2020/7/1,0.492980431,0.157598046,37497,0.827045566,0.207215381,0.42,0.530787135,13.81065858,71.93825376,0.120151397,0.038171422,6,15.4,32.39929493,0,18.66816012,8.000640051,16.0012801,16.0012801,29.33568019,98.67456063,80.00640051,61.33824039,90.67392058,2.666880017,0,2.666880017,0,0,0,0,5.333760034,2.666880017,2.666880017,0.003281943,-0.088027141,1
865,KS,Decatur County,20039,2020/7/1,0.49738767,0.28143504,2827,0.751643535,0.160718942,0.41,0.65529623,24.26343154,37.55234566,0.008359457,0.031347962,9,13.6,3.163891127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163117192,-0.135168961,1
2999,WI,Vilas County,55125,2020/7/1,0.492478804,0.308049959,22195,0.80040098,0.172124986,0.52,0.684682162,19.83120417,29.39335599,0.003692224,0.028124715,9,10.9,25.9105767,0,0,0,0,9.011038522,9.011038522,0,0,9.011038522,0,0,0,0,0,0,0,0,0,0,0,0.263408555,-0.161779779,1
881,KS,Greeley County,20071,2020/7/1,0.520782396,0.207008965,1232,0.721428571,0.15643109,0.05,0.752252252,32.0256205,42.18380028,0.002444988,0.198859006,9,11.3,1.582632154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069251581,0.004191418,1
921,KS,Pratt County,20151,2020/7/1,0.50543826,0.202068671,9164,0.804567413,0.157950529,0.36,0.777501244,15.71174191,78.48520553,0.014715291,0.073469823,7,12,12.4671791,0,0,0,0,0,10.91226539,0,0,43.64906155,54.56132693,0,0,0,0,0,0,0,0,0,0,-0.027044282,-0.13006758,1
872,KS,Ellsworth County,20053,2020/7/1,0.434635249,0.209328599,6102,0.802206162,0.151330263,0.28,0.572171652,18.95734597,20.41054175,0.052453196,0.060361524,7,11.9,8.524132151,0,16.38806949,16.38806949,0,0,0,0,16.38806949,0,0,0,0,0,0,0,0,0,0,0,0,-0.015883241,-0.015877327,1
873,KS,Finney County,20055,2020/7/1,0.485291306,0.110185463,36467,0.801767608,0.170835347,0.46,0.52691037,10.2470068,22.58706094,0.033760345,0.505312611,5,13.2,28.00909391,441.4950503,1053.006828,874.7634848,1127.046371,279.7049387,230.3452436,93.23497957,10.96882113,38.39087394,24.67984753,0,5.484410563,2.742205281,5.484410563,0,5.484410563,5.484410563,0,0,0,-0.068560046,-0.194376644,1
1219,MI,Huron County,26063,2020/7/1,0.50462042,0.250689854,30981,0.822855464,0.16020265,0.42,0.592871486,17.26342711,75.80345989,0.005518835,0.024578066,7,12.6,37.07147216,9.683354314,35.50563248,38.73341726,25.82227817,0,19.36670863,29.05006294,12.91113909,6.455569543,6.455569543,0,3.227784771,0,0,0,0,0,0,6.455569543,0,0.15066814,-0.106671861,1
1958,ND,Wells County,38103,2020/7/1,0.493050291,0.277735658,3834,0.735524257,0.139337764,0.44,0.729013255,32.32222775,35.73072532,0.003538034,0.012383119,9,11.4,3.016403761,52.1648409,0,0,0,26.08242045,0,130.4121022,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005407751,0.013469931,1
879,KS,Grant County,20067,2020/7/1,0.497818975,0.13672301,7150,0.819672131,0.149665437,0.35,0.428736295,18.60217911,3.82170545,0.004225736,0.478735006,7,10.9,12.43910926,13.98601399,83.91608392,55.94405594,41.95804196,55.94405594,0,0,0,83.91608392,307.6923077,0,0,0,0,0,0,13.98601399,0,0,0,-0.216528151,-0.189932694,1
882,KS,Greenwood County,20073,2020/7/1,0.500247729,0.249215524,5982,0.824622939,0.166955377,0.37,0.70221843,16.33186347,18.45345733,0.006275805,0.040462428,6,14.5,5.232222514,16.71681712,0,0,0,0,83.58408559,16.71681712,33.43363424,0,0,0,0,0,0,0,0,0,0,0,0,-0.135997415,-0.15975513,1
884,KS,Harper County,20077,2020/7/1,0.49927352,0.230112604,5436,0.809656824,0.168836571,0.28,0.53978671,25.04472272,25.05989616,0.004722121,0.063748638,8,14.3,6.784230035,0,18.39587932,0,0,0,18.39587932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023619538,-0.099405142,1
892,KS,Kearny County,20093,2020/7/1,0.501141263,0.155211768,3838,0.769693325,0.160335716,0.2,0.406429392,12.62626263,76.1340562,0.00760842,0.323357849,9,12.4,4.408757783,260.552371,234.4971339,234.4971339,208.4418968,52.11047421,130.2761855,26.0552371,0,52.11047421,0,0,0,0,0,26.0552371,0,0,0,0,0,-0.123890978,-0.129968044,1
887,KS,Hodgeman County,20083,2020/7/1,0.50220022,0.239823982,1794,0.831030818,0.136126672,0.36,0.721068249,16.28664495,36.89207434,0.012651265,0.069856986,9,11.7,2.086070768,0,0,0,0,55.74136009,222.9654404,55.74136009,0,167.2240803,0,0,0,0,0,0,0,0,0,0,0,-0.323502322,-0.204504867,1
890,KS,Jewell County,20089,2020/7/1,0.488912355,0.301302358,2879,0.790133779,0.16622579,0.33,0.626953125,21.05263158,18.16233988,0.003519887,0.025343189,9,15,3.164501308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040695085,-0.118577648,1
1635,NE,Holt County,31089,2020/7/1,0.500098251,0.215857732,10067,0.739372197,0.134454439,0.14,0.703539823,14.70299941,36.89836941,0.003242287,0.052662606,7,12.1,4.173022716,0,9.933445912,0,0,0,0,0,0,9.933445912,9.933445912,0,0,0,0,0,0,0,0,0,0,0.015380109,-0.144595141,1
895,KS,Labette County,20099,2020/7/1,0.502554598,0.190943699,19618,0.851093333,0.192347636,0.36,0.591009743,14.39563167,46.30393922,0.039771589,0.046583851,7,16,30.40136371,5.097359568,5.097359568,0,5.097359568,0,5.097359568,0,20.38943827,5.097359568,147.8234275,0,0,0,0,0,0,0,0,0,0,-0.063054871,-0.141795827,1
1649,NE,Nemaha County,31127,2020/7/1,0.5,0.200776085,6972,0.791049289,0.147004314,0.58,0.756666667,17.26867175,32.52244025,0.013509629,0.028169014,7,12.7,17.11424223,0,0,0,28.68617326,0,0,14.34308663,0,14.34308663,0,0,0,0,0,0,0,0,0,0,0,0.12280468,-0.097050411,1
1629,NE,Gosper County,31073,2020/7/1,0.48747495,0.238977956,1990,0.826126955,0.122879039,0.44,0.644385027,14.79289941,17.21081394,0.006513026,0.059118237,9,9.1,4.3434608,100.5025126,150.7537688,50.25125628,50.25125628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080598653,-0.159645363,1
903,KS,Marion County,20115,2020/7/1,0.502677824,0.232887029,11884,0.774614687,0.154028927,0.37,0.658782304,27.53212081,8.494893601,0.010041841,0.039330544,6,9.6,12.58511686,0,0,16.82935039,0,0,0,0,0,16.82935039,16.82935039,8.414675194,0,0,0,0,0,0,0,0,0,0.006620225,-0.080735574,1
1565,MT,Flathead County,30029,2020/7/1,0.501537618,0.195375394,103806,0.80667827,0.158335794,0.43,0.639942187,13.9,123.6884004,0.002732455,0.028460619,5,11.2,20.40348608,0,0,0,0,0,0,0,1.926670905,8.670019074,10.59668998,0.963335453,0,0,0,0,0,0,0,0,0,0.295468891,-0.167013107,1
905,KS,Meade County,20119,2020/7/1,0.492522914,0.192715871,4033,0.723671498,0.159758656,0.4,0.514606742,32.53544039,80.27945089,0.009406657,0.178485287,9,9.4,4.123342433,49.59087528,223.1589388,272.749814,0,49.59087528,173.5680635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085204566,-0.130325736,1
907,KS,Mitchell County,20123,2020/7/1,0.493821138,0.235772358,5979,0.867831371,0.16147951,0.54,0.753096614,21.21409922,36.26145071,0.002601626,0.026341463,7,11.4,8.519642628,0,16.72520488,0,0,0,16.72520488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239132562,-0.166945029,1
909,KS,Morris County,20127,2020/7/1,0.499909437,0.247237819,5620,0.789719626,0.151063403,0.47,0.577554745,20.16498625,29.98862788,0.005614925,0.052707843,8,11.4,8.083074445,17.79359431,0,0,0,17.79359431,17.79359431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061584624,-0.071353706,1
910,KS,Morton County,20129,2020/7/1,0.503937008,0.202849644,2587,0.72574178,0.15253636,0.38,0.421143848,29.19708029,16.91208732,0.011623547,0.233970754,9,11.1,3.545146835,38.65481252,0,38.65481252,0,0,77.30962505,0,0,0,38.65481252,0,0,0,0,0,0,0,0,0,77.30962505,0.125954603,0.004770665,1
911,KS,Nemaha County,20131,2020/7/1,0.493845396,0.201674052,10231,0.780401417,0.153648232,0.34,0.789728682,12.84838901,17.4518658,0.005809946,0.023535204,6,9.1,14.26062473,0,9.774215619,0,19.54843124,97.74215619,29.32264686,29.32264686,19.54843124,19.54843124,9.774215619,0,0,0,0,0,0,0,0,0,0,-0.032309656,-0.133935505,1
1189,MI,Alger County,26003,2020/7/1,0.446740684,0.256678026,9108,0.690546287,0.176089339,0.36,0.383618455,10.96371012,96.55884837,0.072331538,0.015609542,7,12.6,9.953336903,0,0,0,0,0,0,0,10.97935881,10.97935881,10.97935881,0,0,0,0,0,0,0,0,0,0,0.346064315,-0.289047116,1
1934,ND,Logan County,38047,2020/7/1,0.483447189,0.259590121,1850,0.601226994,0.141732604,0.42,0.753846154,15.64129301,16.01602502,0.001576458,0.023646873,9,12.9,1.863379062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304530419,-0.089888005,1
2322,SD,Potter County,46107,2020/7/1,0.504304486,0.289080199,2153,0.789282471,0.119291913,0.28,0.695431472,17.92917974,11.39376591,0.004531038,0.020389669,9,10.2,2.500174188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349823033,-0.196874265,1
918,KS,Pawnee County,20145,2020/7/1,0.43873819,0.20984456,6414,0.834580544,0.160381243,0.37,0.526217229,14.97005988,48.07094305,0.054251753,0.07848217,7,14.2,8.50369899,0,0,0,0,0,0,62.36357967,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091310193,-0.075565699,1
2986,WI,Price County,55099,2020/7/1,0.490930805,0.256549974,13351,0.808597427,0.154308031,0.45,0.657236572,14.87873828,54.19877542,0.005896843,0.019929835,9,12.4,10.64350516,0,0,0,0,7.49007565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134206856,-0.106800207,1
922,KS,Rawlins County,20153,2020/7/1,0.494816587,0.279106858,2530,0.700578991,0.142826431,0.33,0.736526946,32.03844614,22.1351216,0.007177034,0.076953748,9,12.9,2.36576836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03735006,-0.09943224,1
923,KS,Reno County,20155,2020/7/1,0.497866607,0.197619582,61998,0.822846277,0.159490598,0.23,0.627279407,15.35754279,22.13219811,0.030364762,0.096788682,4,12.3,49.38702354,20.96841834,20.96841834,19.35546308,0,1.612955257,0,4.83886577,4.83886577,9.67773154,17.74250782,0,0,0,0,0,0,0,0,0,0,0.009092242,-0.123337438,1
928,KS,Rush County,20165,2020/7/1,0.486582606,0.248302619,3036,0.775720165,0.153566083,0.36,0.669449082,22.55881405,44.86031029,0.005172971,0.042030391,9,13.8,4.229826126,0,0,0,0,0,0,0,0,0,32.93807642,0,0,0,0,0,0,0,0,0,0,-0.231074712,-0.148383438,1
3029,WY,Washakie County,56043,2020/7/1,0.49422955,0.21686747,7805,0.789317507,0.168594001,0.42,0.590831919,16.12103175,82.82215479,0.004692454,0.140519975,7,11.9,3.486631972,0,0,0,102.4983985,192.1844971,76.87379885,25.62459962,0,0,0,0,0,0,0,12.81229981,25.62459962,0,0,25.62459962,0,0.10303002,-0.215860582,1
1594,MT,Valley County,30105,2020/7/1,0.498857066,0.233696383,7396,0.724415794,0.160346405,0.37,0.701851852,13.4535181,75.09384744,0.004840662,0.027295953,7,13.7,1.501475896,0,0,0,0,0,0,0,0,13.52082207,13.52082207,0,0,0,0,0,0,0,0,0,0,-0.058287983,-0.112196136,1
1678,NV,Douglas County,32005,2020/7/1,0.497472507,0.284894877,48905,0.779324153,0.141539222,0.46,0.646344086,6.831025275,238.7543734,0.00866569,0.130067881,4,7.2,68.90745646,8.179122789,4.089561395,6.134342092,2.044780697,4.089561395,10.22390349,12.26868418,16.35824558,12.26868418,24.53736837,0,0,0,0,0,0,0,0,0,0,-0.032347629,-0.208599397,1
935,KS,Sheridan County,20179,2020/7/1,0.497039084,0.230556652,2521,0.700487013,0.149776711,0.36,0.701842546,31.6580926,45.65097619,0.004342677,0.056454797,9,11.9,2.813741685,39.66679889,0,0,0,0,0,0,0,39.66679889,39.66679889,0,0,0,0,0,0,0,0,0,0,0.728166521,0.08568176,1
1599,NE,Box Butte County,31013,2020/7/1,0.502784998,0.18956554,10783,0.835921027,0.155101911,0.38,0.668447001,20.20944332,28.05263663,0.008819161,0.127460082,7,13.7,10.02799245,0,0,0,0,9.273856997,0,9.273856997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073170832,-0.119532163,1
1942,ND,Nelson County,38063,2020/7/1,0.486929244,0.269083304,2879,0.77862069,0.151105444,0.52,0.767175573,23.83384406,10.90873025,0.008016731,0.02683862,8,10.8,2.932428854,0,0,0,0,34.73428274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251411294,-0.133259648,1
1683,NV,Lincoln County,32017,2020/7/1,0.463372428,0.247644684,5183,0.822863611,0.160613924,0.33,0.5795053,0,21.46654902,0.030186503,0.081522784,8,13.4,0.487435579,0,0,19.29384526,19.29384526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238477161,-0.093474166,1
940,KS,Stevens County,20189,2020/7/1,0.504587156,0.159021407,5485,0.809579898,0.164228659,0.41,0.546084546,19.60085531,67.97847497,0.005576543,0.368231696,7,10.7,7.541695885,54.6946217,91.15770283,109.3892434,145.8523245,36.46308113,36.46308113,0,0,0,18.23154057,0,0,0,0,0,0,0,0,0,0,-0.151570784,-0.162995617,1
1615,NE,Dawes County,31045,2020/7/1,0.501147315,0.18540615,8589,0.704525483,0.14954955,0.4,0.745076586,15.7480315,37.97068281,0.017439192,0.053809087,7,17.1,6.15055211,0,0,11.64279893,0,0,0,0,0,11.64279893,0,0,0,0,0,0,0,0,0,0,0,0.02085712,-0.14325974,1
1918,ND,Bottineau County,38009,2020/7/1,0.483231945,0.238496334,6282,0.76481597,0.15728721,0.37,0.739361702,24.50229709,23.10505553,0.007019186,0.022305413,9,11.6,3.765238969,0,0,0,0,31.83699459,0,15.91849729,15.91849729,15.91849729,0,0,0,0,0,0,0,0,0,0,0,0.050548611,-0.119336917,1
1671,NE,Valley County,31175,2020/7/1,0.503818616,0.253221957,4158,0.769662921,0.141785654,0.39,0.649823737,19.00689,58.18978825,0.003579952,0.030310263,9,12.4,7.319778189,24.05002405,0,0,48.1000481,0,24.05002405,48.1000481,24.05002405,0,24.05002405,0,0,0,0,0,0,0,0,0,0,0.031473299,-0.167100357,1
947,KS,Wichita County,20203,2020/7/1,0.490261283,0.202375297,2119,0.675496689,0.135033371,0.44,0.527446301,37.64705882,84.02010273,0.010451306,0.299287411,9,11.9,2.948912423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323317084,-0.106127274,1
948,KS,Wilson County,20205,2020/7/1,0.505020196,0.213964224,8525,0.788739538,0.180943746,0.39,0.654231626,21.90201729,15.38529093,0.005654934,0.034045009,7,15.4,14.94512815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006892298,-0.089555059,1
2961,WI,Iron County,55051,2020/7/1,0.496652572,0.308668076,5687,0.758228363,0.162248867,0.42,0.652818991,5.290072298,63.23338635,0.001761804,0.013213531,9,13.2,7.50095625,0,0,0,0,0,0,0,0,0,70.3358537,0,0,0,0,0,0,0,0,0,0,0.238961694,-0.161386759,1
1993,OH,Harrison County,39067,2020/7/1,0.502306577,0.212666403,15040,0.835545024,0.202048131,0.39,0.513715711,15.11566772,16.14468682,0.0209569,0.012850929,6,15.3,37.38131928,13.29787234,13.29787234,0,19.94680851,6.64893617,0,0,0,6.64893617,6.64893617,0,0,0,0,0,0,0,0,6.64893617,0,-0.141224026,-0.184279824,1
1058,KY,Taylor County,21217,2020/7/1,0.511409449,0.180007045,25769,0.81997559,0.220618516,0.39,0.562555774,15.70351759,69.12747467,0.050765196,0.025128185,7,19.2,96.75590433,3.880631767,7.761263534,3.880631767,0,7.761263534,0,15.52252707,19.40315883,50.44821297,31.04505413,0,0,0,0,0,3.880631767,0,0,0,0,-0.031000241,-0.143926384,1
2022,OH,Paulding County,39125,2020/7/1,0.501226013,0.185767591,18672,0.863276168,0.174110862,0.44,0.500927214,12.7354736,18.81485461,0.009648188,0.048240938,6,10.3,44.83719143,16.06683805,0,5.355612682,10.71122536,10.71122536,5.355612682,0,10.71122536,16.06683805,16.06683805,0,0,0,0,0,0,0,0,0,0,-0.057393623,-0.102251952,1
957,KY,Bell County,21013,2020/7/1,0.50980466,0.192141217,26032,0.763487152,0.275484009,0.38,0.411176738,10.039414,62.70296638,0.024238775,0.012194663,7,31.3,72.51253482,0,0,0,3.841425937,0,0,3.841425937,7.682851875,3.841425937,11.52427781,0,0,0,0,0,0,0,0,0,0,0.009320903,-0.178257786,1
961,KY,Boyle County,21021,2020/7/1,0.501893688,0.191262459,30060,0.796471959,0.201627597,0.44,0.579152314,13.3671969,44.16590556,0.077242525,0.034950166,7,14.8,166.8424266,13.30671989,3.326679973,0,6.653359947,3.326679973,16.63339987,9.98003992,6.653359947,13.30671989,13.30671989,0,0,0,0,0,0,0,0,0,0,-0.056699669,-0.105035911,1
963,KY,Breathitt County,21025,2020/7/1,0.499764262,0.172324375,12630,0.79898963,0.266844259,0.34,0.500302298,3.089757454,24.95098337,0.005814867,0.011629734,7,32.5,25.64935724,0,0,0,7.917656374,0,0,0,7.917656374,0,31.67062549,0,0,0,0,0,0,0,0,0,0,-0.03028586,-0.102852709,1
964,KY,Breckinridge County,21027,2020/7/1,0.497302335,0.19329998,20477,0.758822746,0.222951895,0.45,0.457019732,10.93928696,17.95306496,0.020502256,0.017068864,8,18.8,36.10381367,9.767055721,4.883527861,19.53411144,4.883527861,9.767055721,4.883527861,9.767055721,19.53411144,4.883527861,0,0,0,0,0,9.767055721,0,0,0,0,0,-0.063202734,-0.118659123,1
967,KY,Caldwell County,21033,2020/7/1,0.517892253,0.208572552,12747,0.83530987,0.197406889,0.5,0.590515749,17.40644038,8.684896675,0.054659851,0.016044043,7,18,36.97032977,15.68996627,0,0,0,0,0,0,0,7.844983133,0,0,0,0,0,0,0,0,0,0,0,-0.079695089,-0.089580223,1
970,KY,Carlisle County,21039,2020/7/1,0.506811989,0.214420457,4760,0.844517185,0.222190422,0.48,0.52303523,10.31778787,16.90001245,0.014043178,0.026619157,9,17.2,25.12801563,42.01680672,0,21.00840336,0,42.01680672,0,0,0,0,0,0,21.00840336,0,0,0,0,0,0,0,0,-0.122735336,-0.143767746,1
1017,KY,Letcher County,21133,2020/7/1,0.511484543,0.195305722,21553,0.855395369,0.260069257,0.27,0.496829136,5.819418953,45.41020753,0.005936344,0.008493539,9,31.1,63.7832559,4.639725328,4.639725328,0,9.279450657,0,0,0,18.55890131,0,32.4780773,0,0,0,0,0,0,0,0,0,0,-0.382604557,-0.218913959,1
1018,KY,Lewis County,21135,2020/7/1,0.500113148,0.186241231,13275,0.818628546,0.251872812,0.26,0.457393484,3.748406927,15.83588763,0.003771592,0.007920344,8,25.2,27.49357965,0,0,22.59887006,15.06591337,0,0,0,45.19774011,22.59887006,37.66478343,0,0,0,0,0,0,0,0,0,0,-0.095307251,-0.126811608,1
